created_at,favorited,in_reply_to_screen_name,lang,permanent link,source,text,user profile description,user profile location,user_created_at,user_followers_count,user_name,user_screen_name,user_time_zone
"Thu Oct 06 18:41:07 +0000 2011","False",,,"http://twitter.com/_thecode/status/122018562939432960","web","#Tenemosqueseguir por que es ahora o nunca compañeros :) @difamadores @Movilizados2011 @u_informado por eso #yomarchoel13","Chilote amante de la buena música y las matemáticas con vocación de profesor, actualmente estudio Pedagogía en Matemáticas y Computación en la ULA Osorno.","","Tue Mar 02 20:10:44 +0000 2010","111","Alvaro Sebastián A.C","_thecode","Santiago"
"Wed Oct 12 12:46:32 +0000 2011","False",,,"http://twitter.com/CamilaPazL/status/124103656902635520","web","#YoMarchoel13 porque quiero recuperar la Educación Pública ¡AHORA!","Nacida en Chile. Estudia en Liceo Santa Teresita. ","Talca, Chile","Tue Aug 16 21:36:06 +0000 2011","15","Camila Paz Leppe","CamilaPazL"
"Fri Sep 07 17:49:20 +0000 2012","False",,,"http://twitter.com/feummagallanes/status/244130245865766912","web","La UMAG no se calla #yomarchoel13 #porlaeducacion","Federación de Estudiantes de la Universidad de Magallanes. Av. Bulnes #01855. Fono: (61) 207 157.","Punta Arenas, Chile","Wed Apr 21 00:50:55 +0000 2010","370","FEUM UMAG","feummagallanes","Santiago"
"Tue Sep 11 03:25:55 +0000 2012","False",,,"http://twitter.com/sebagamboa_/status/245362502857277440","web","Otra vez a la calle, este 13 de sept. Marchas comunales, recorridos por definir, #YoMarchoEl13 #todosxlaeducacion http://t.co/aJFRAeuY","Soy un Casi Egresado,Tesista  Ingenieria en Industria Alimentaria y Secretario General @FEUTEM  por 24 hrs  7 días  a la semana  @utem","Santiago ","Fri Jan 15 03:00:03 +0000 2010","924","Sebastian Gamboa ","sebagamboa_","Santiago"
"Tue Sep 11 03:33:18 +0000 2012","False",,,"http://twitter.com/VodkaArandano/status/245364368580169728","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @sebagamboa_: Otra vez a la calle, este 13 de sept. Marchas comunales, recorridos por definir, #YoMarchoEl13 #todosxlaeducacion http: ...","Sec. Cultura Feuv Stgo. ColoColina de corazón & orgullosamente Socialista ! Al que no le gusta que no me siga.-","","Sun Aug 16 23:40:36 +0000 2009","325","María José","VodkaArandano","Santiago"
"Tue Sep 11 13:30:30 +0000 2012","False",,,"http://twitter.com/MovilizateChile/status/245514659065647104","web","RT @sebagamboa_: Otra vez a la calle, este 13 de sept. Marchas comunales, recorridos por definir, #YoMarchoEl13 #todosxlaeducacion http: ...","Misión: informar y generar opinión referente al movimiento social #Estudiantil!. Sus aportes construyen este Twitter. Los RT no siempre nos representan.","Chile","Wed Jun 15 18:22:14 +0000 2011","21734","MovilizateChile","MovilizateChile","Santiago"
"Tue Sep 11 13:30:58 +0000 2012","False",,,"http://twitter.com/Nanepazz/status/245514776766193666","web","RT @sebagamboa_: Otra vez a la calle, este 13 de sept. Marchas comunales, recorridos por definir, #YoMarchoEl13 #todosxlaeducacion http: ...","Aquí puedo decir lo que quiera, porque hago valer mi derecho a la libre expresión. ","Santiago","Wed Sep 22 04:05:59 +0000 2010","281","Daniela Melo Egaña","Nanepazz","Quito"
"Tue Sep 11 13:32:51 +0000 2012","False",,,"http://twitter.com/Nescobar_/status/245515247216107520","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @sebagamboa_: Otra vez a la calle, este 13 de sept. Marchas comunales, recorridos por definir, #YoMarchoEl13 #todosxlaeducacion http: ...","Estudiante de Derecho UDP, interesado en politica y en como cambiar el mundo, la buena comida y la buena musica, futbolista frustrado.","","Wed Sep 07 14:15:23 +0000 2011","111","Nicolas Escobar G.","Nescobar_","Santiago"
"Tue Sep 11 13:34:00 +0000 2012","False",,,"http://twitter.com/claaaaaaa_u/status/245515540075008000","web","RT @sebagamboa_: Otra vez a la calle, este 13 de sept. Marchas comunales, recorridos por definir, #YoMarchoEl13 #todosxlaeducacion http: ...","Estudiante de Educación Parvularia en la @uahurtado. Relajada, risueña, gruñona (aveces, solo aveces), lo demás no importa.","Santiago de Chile.","Thu Feb 10 02:28:34 +0000 2011","362","Claudia Fernández R","claaaaaaa_u","Quito"
"Tue Sep 11 14:37:30 +0000 2012","False",,,"http://twitter.com/MuroCiudadano/status/245531520817844224","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @sebagamboa_: Otra vez a la calle, este 13 de sept. Marchas comunales, recorridos por definir, #YoMarchoEl13 #todosxlaeducacion http: ...","Diario Informativo y de Expresión Ciudadana","Chile","Wed Apr 18 21:43:42 +0000 2012","31","Muro Ciudadano","MuroCiudadano"
"Tue Sep 11 14:44:40 +0000 2012","False",,,"http://twitter.com/isaacdavy/status/245533320652414976","web","RT @sebagamboa_: Otra vez a la calle, este 13 de sept. Marchas comunales, recorridos por definir, #YoMarchoEl13 #todosxlaeducacion http: ...","","La nube","Sun Apr 24 20:51:48 +0000 2011","50","@isaacdavy","isaacdavy","Mexico City"
"Tue May 28 22:10:24 +0000 2013","False","jschaulsohn","es","http://twitter.com/catalinabestia/status/339503949977636864","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@jschaulsohn No se preocupe, seguiremos exasperando a los poderosos. Salga de su casa con anticipación, #YoMarchoEl13 ;)","vicepresidencia FEC 2013, frente de estudiantes libertarixs, medicina, útero rebelde.  mi vida está en clave de fa.","Concepción, Chile","Mon Sep 12 22:35:38 +0000 2011","188","Catalina Bestia","catalinabestia"
"Sat Jun 01 01:19:14 +0000 2013","False","MoisesParedesR","es","http://twitter.com/elchedelosgays/status/340638638314496001","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M2)</a>","@moisesparedesr @cnnchile Mucha fuerza a valiente lucha de estudiantes en Chile! #YoMarchoEl13","Periodista, activista y apóstata.","Santiago, Chile","Thu Jun 02 16:06:57 +0000 2011","3265","Víctor Hugo Robles","elchedelosgays","Quito"
"Sat Jun 01 01:20:25 +0000 2013","False",,,"http://twitter.com/MoisesParedesR/status/340638936751800320","web","RT @elchedelosgays: @moisesparedesr @cnnchile Mucha fuerza a valiente lucha de estudiantes en Chile! #YoMarchoEl13","Tenor lírico, Presidente del Centro de Estudiantes del Liceo Arturo Alessandri Palma, Embajador de la @UNESCO_es, Vocero de @ConesChile y un luchador social.","Santiago, Chile ","Thu Mar 22 22:52:58 +0000 2012","1421","Moisés Paredes","MoisesParedesR","Atlantic Time (Canada)"
"Sat Jun 01 01:22:25 +0000 2013","False",,,"http://twitter.com/ulriksen_r/status/340639440064086018","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @elchedelosgays: @moisesparedesr @cnnchile Mucha fuerza a valiente lucha de estudiantes en Chile! #YoMarchoEl13","Sigo siendo la misma, zurda,rebelde y con el corazón rojo.","Lonquén","Thu Mar 28 22:52:39 +0000 2013","206","Pameulrika ","ulriksen_r"
"Sun Jun 02 05:34:06 +0000 2013","False",,"es","http://twitter.com/Valiiin/status/341065163815927808","<a href=""http://twitter.com/tweetbutton"" rel=""nofollow"">Tweet Button</a>","#yomarchoel13 #Yocambiolaeducación Confech convoca nueva marcha y Vela avizora un junio""muy movilizado"" http://t.co/9lSOKxX0eS @cee_ani_vina","Estudiante de Adm. Negocios Internacionales en Universidad de Valparaíso","Chile","Mon Aug 24 01:56:43 +0000 2009","166","Valentina Lobos","Valiiin","Santiago"
"Sun Jun 02 23:37:17 +0000 2013","False",,,"http://twitter.com/YAHIR_FRNA/status/341337755604885505","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @Libertarias_cl: @CONFECH convoca a dos nuevos paros para este mes de junio #YoMarchoel13 y #paroNacional26dejunio http://t.co/QLaEhNj0zK","EN EL VALLE DEL HUASCO EL PUEBLO MANDA Y EL GOBIERNO OBEDECE!!!","","Sun Jul 08 23:59:22 +0000 2012","586","YAHIR ROJAS GODOY","YAHIR_FRNA","Atlantic Time (Canada)"
"Sun Jun 02 23:37:28 +0000 2013","False",,"es","http://twitter.com/YAHIR_FRNA/status/341337803478667264","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","""@Libertarias_cl: @CONFECH convoca a dos nuevos paros para este mes de junio #YoMarchoel13 y #paroNacional26dejunio http://t.co/297mN8syMA""","EN EL VALLE DEL HUASCO EL PUEBLO MANDA Y EL GOBIERNO OBEDECE!!!","","Sun Jul 08 23:59:22 +0000 2012","586","YAHIR ROJAS GODOY","YAHIR_FRNA","Atlantic Time (Canada)"
"Sun Jun 02 23:37:57 +0000 2013","False",,,"http://twitter.com/miguelgaraym/status/341337923016339456","web","RT @YAHIR_FRNA: ""@Libertarias_cl: @CONFECH convoca a dos nuevos paros para este mes de junio #YoMarchoel13 y #paroNacional26dejunio http://…",,"Vallenar-Chiile","Tue Aug 23 02:03:35 +0000 2011","1706","MIGUEL GARAY MARTINE","miguelgaraym","Brasilia"
"Sun Jun 02 23:39:48 +0000 2013","False","Confech","es","http://twitter.com/miguelgaraym/status/341338389926252545","web","@CONFECH convoca a dos nuevos paros para este mes de junio #YoMarchoel13 y #paroNacional26dejunio",,"Vallenar-Chiile","Tue Aug 23 02:03:35 +0000 2011","1706","MIGUEL GARAY MARTINE","miguelgaraym","Brasilia"
"Sun Jun 02 23:52:11 +0000 2013","False",,,"http://twitter.com/_hexagram_/status/341341506017304576","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @Libertarias_cl: @CONFECH convoca a dos nuevos paros para este mes de junio #YoMarchoel13 y #paroNacional26dejunio http://t.co/QLaEhNj0zK","Ing. Químico. Amante de la naturaleza, ateo, marxista-leninista y antifascista. Me gusta el café, el chocolate y la cerveza. Adicto al metal y el hardcore.","Arica 75% - Santiago 25% Chile","Fri Sep 04 00:01:05 +0000 2009","1574","Edgardo Castillo","_hexagram_","Quito"
"Mon Jun 03 00:00:44 +0000 2013","False",,,"http://twitter.com/welyyy/status/341343657984655361","web","RT @Libertarias_cl: @CONFECH convoca a dos nuevos paros para este mes de junio #YoMarchoel13 y #paroNacional26dejunio http://t.co/QLaEhNj0zK","Con ganas de seguir luchando, ahora que aun me queda valor..Estudiante, trabajadora, comerciante, madre y todos los títulos a que me hace acreedora el ser mujer","Santiago","Mon Mar 01 00:28:03 +0000 2010","78","mariana san  ","welyyy","Quito"
"Fri Jun 07 17:42:10 +0000 2013","False",,"es","http://twitter.com/Londres_38/status/343060328499793920","web","Marcar en agenda: 13 de junio marcha por educación pública gratuita y de calidad #YoMarchoEl13","Sitio recuperado, ex centro de represión y exterminio durante la dictadura. Hoy es un espacio de memorias abierto a la ciudadanía y a los movimientos sociales","Chile","Sat Jun 11 02:23:21 +0000 2011","2763","Londres38","Londres_38","Santiago"
"Fri Jun 07 17:46:46 +0000 2013","False",,,"http://twitter.com/_frammyy/status/343061483770482688","<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry®</a>","RT @Londres_38: Marcar en agenda: 13 de junio marcha por educación pública gratuita y de calidad #YoMarchoEl13","Inquieta y desordenada por naturaleza, amo a mis cachorras y estoy de paso por el planeta Tierra. Soy un satélite, amo viajar.","Santiago - Chile","Mon Sep 24 00:00:21 +0000 2012","198","Francisca Valderrama","_frammyy","Atlantic Time (Canada)"
"Fri Jun 07 17:50:56 +0000 2013","False",,,"http://twitter.com/Jonnaklanzinho/status/343062533915152385","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @Londres_38: Marcar en agenda: 13 de junio marcha por educación pública gratuita y de calidad #YoMarchoEl13","Papá de Benjamín, amante del hip hop, Colo-Colo, estudiante de Pedagogía en Historia y CC.SS. en UAHC.","Puente Alto,Santiago.","Mon Apr 02 03:25:58 +0000 2012","147","Jonna Delgado","Jonnaklanzinho"
"Sat Jun 08 00:11:14 +0000 2013","False",,"es","http://twitter.com/ulriksen_r/status/343158239250231296","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @Libertarias_cl: #VamosChileCTM Todos a marchar el Jueves 13 de junio x una Educación y Salud Pública Gratis y d Calidad #AsambleaConsti…","Sigo siendo la misma, zurda,rebelde y con el corazón rojo.","Lonquén","Thu Mar 28 22:52:39 +0000 2013","228","Pameulrika ","ulriksen_r"
"Sat Jun 08 00:11:24 +0000 2013","False",,"es","http://twitter.com/ulriksen_r/status/343158282405429248","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @Londres_38: Marcar en agenda: 13 de junio marcha por educación pública gratuita y de calidad #YoMarchoEl13","Sigo siendo la misma, zurda,rebelde y con el corazón rojo.","Lonquén","Thu Mar 28 22:52:39 +0000 2013","228","Pameulrika ","ulriksen_r"
"Sat Jun 08 00:11:27 +0000 2013","False",,"es","http://twitter.com/machitoazul/status/343158295068033026","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @Libertarias_cl: #VamosChileCTM Todos a marchar el Jueves 13 de junio x una Educación y Salud Pública Gratis y d Calidad #AsambleaConsti…","Ser Directos y claros nos permitira conocernos y aceptarnos como nación, somos dueños de nuestros destinos, ahora y aqui. solo la verdad nos hara libres","Chile","Thu Nov 19 00:30:15 +0000 2009","33","Alejandro Flores","machitoazul","Santiago"
"Sat Jun 08 00:11:37 +0000 2013","False",,"es","http://twitter.com/machitoazul/status/343158334125391872","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @Londres_38: Marcar en agenda: 13 de junio marcha por educación pública gratuita y de calidad #YoMarchoEl13","Ser Directos y claros nos permitira conocernos y aceptarnos como nación, somos dueños de nuestros destinos, ahora y aqui. solo la verdad nos hara libres","Chile","Thu Nov 19 00:30:15 +0000 2009","33","Alejandro Flores","machitoazul","Santiago"
"Sat Jun 08 00:52:07 +0000 2013","False",,"es","http://twitter.com/LuzPatriciaLeal/status/343168526720311296","web","RT @Libertarias_cl: #VamosChileCTM Todos a marchar el Jueves 13 de junio x una Educación y Salud Pública Gratis y d Calidad #AsambleaConsti…",,"","Wed Aug 24 06:21:19 +0000 2011","479","Luz Patricia Leal","LuzPatriciaLeal"
"Sat Jun 08 03:32:11 +0000 2013","False",,"es","http://twitter.com/pinguinazo2006/status/343208808614600706","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @Libertarias_cl: #VamosChileCTM Todos a marchar el Jueves 13 de junio x una Educación y Salud Pública Gratis y d Calidad #AsambleaConsti…","De Izquierda pero de Verdad, anti Concerta, anti Alianza. Ni Perdón, Ni Olvido.. y na de justicia a medida de lo posible!!!! no tenemos nada lo queremos TODO!!","Santiago","Fri Jul 01 20:02:22 +0000 2011","431","Roberto Pinguinazo","pinguinazo2006","Quito"
"Sat Jun 08 17:01:07 +0000 2013","False",,"es","http://twitter.com/FelipeIgnx3/status/343412385022881792","web","Beauchef se va a #PARO del 12 al 15 de Junio con un 59% de aprobación, hacia un nuevo sistema educacional #YoMarchoEl13!","Libre pensador. 18. Ex Vocero del CEE Kiñewen 2012. Militante de las @jjcc_chile. #AdministraciónPública en @uchile. Piscola. Coldplay. Tuitero no influyente.","Curicó, CHILE","Wed May 04 23:47:29 +0000 2011","268","Felipe Coronado","FelipeIgnx3","Santiago"
"Sat Jun 08 17:15:42 +0000 2013","False",,"es","http://twitter.com/lachilipeppers/status/343416053403099137","web","RT @FelipeIgnx3: Beauchef se va a #PARO del 12 al 15 de Junio con un 59% de aprobación, hacia un nuevo sistema educacional #YoMarchoEl13!","Gritona, molestosa y manitos de hacha. Estudiante de Administración Pública - Universidad de Chile","Santiago, Chile","Thu Sep 24 01:17:28 +0000 2009","51","Dani","lachilipeppers","Santiago"
"Sat Jun 08 23:38:40 +0000 2013","False","mauricio_gi1967","es","http://twitter.com/LadyDranBazar/status/343512431051538433","web","@mauricio_gi1967 Buenísimo el registro milan...Gracias por ir.... Nos vemos en #YoMarchoEl13","Diseño Etico. WIRIN YIMEMN","","Fri Mar 09 20:50:18 +0000 2012","296","Lady Dran  ","LadyDranBazar"
"Mon Jun 10 01:17:47 +0000 2013","False",,"es","http://twitter.com/ulriksen_r/status/343899761222504448","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Miles marcharemos el 13 por educación gratis y de calidad para todos. Por mis hijos y tus hijos yo marcho #yomarchoel13","Sigo siendo la misma, zurda,rebelde y con el corazón rojo.","Lonquén","Thu Mar 28 22:52:39 +0000 2013","231","Pameulrika ","ulriksen_r"
"Mon Jun 10 01:34:15 +0000 2013","False",,"es","http://twitter.com/hernantapia_r/status/343903907740803072","web","Este Jueves 13 de Junio, todo@s a la calle a  luchar por nuestros derechos. #YoMarchoEl13 https://t.co/Yl87C1H9V8","Futuro profe de Lenguaje y Comunicación. Amante del fútbol y de la pedagogía.","","Mon Mar 01 13:00:42 +0000 2010","75","Hernán Tapia Rojo","hernantapia_r","Quito"
"Mon Jun 10 01:35:39 +0000 2013","False",,"es","http://twitter.com/FFPUNTITO/status/343904258208444417","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @ulriksen_r: Miles marcharemos el 13 por educación gratis y de calidad para todos. Por mis hijos y tus hijos yo marcho #yomarchoel13",,"","Thu Aug 04 23:23:53 +0000 2011","176","eloisa59","FFPUNTITO"
"Mon Jun 10 04:07:37 +0000 2013","False","Confech","es","http://twitter.com/ranceblackmetal/status/343942504514715648","<a href=""http://www.hootsuite.com"" rel=""nofollow"">HootSuite</a>","RT @Confech: LO MEJOR DE SER JOVEN... [#nosvemosel13]: http://t.co/hVMRc4VUVy via @youtube // notable // #yomarchoel13",,"","Wed Sep 01 21:40:16 +0000 2010","15","vicente ","ranceblackmetal","Santiago"
"Mon Jun 10 15:37:35 +0000 2013","False",,"vi","http://twitter.com/pablo9788/status/344116138562691073","<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry®</a>","#YoMeLevanto y #YoMarchoEl13 #YoMarchoEl13 #YoMarchoEl13 #YoMarchoEl13 #YoMarchoEl13 #YoMarchoEl13 #YoMarchoEl13 #YoMarchoEl13 #YoMarcho TU?","Hijo de la tierra, obrero, que busca y anhela un cambio en la forma de pensar de un pais, en busca de un pueblo que luche por lo que siempre a merecido...","SANTIAGO, CHILE","Fri Jul 02 19:52:07 +0000 2010","176","#MiOpinionVale.","pablo9788","Santiago"
"Mon Jun 10 18:14:45 +0000 2013","False",,"es","http://twitter.com/CataR212/status/344155693043023872","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @Libertarias_cl: #CHILE Famosos promocionan marcha estudiantil del 13 de junio http://t.co/U247VICtoP vía @cooperativa #YoMarchoel13","Soy Una Loca Sin Remedio.","","Sat Mar 02 03:16:42 +0000 2013","41","Cata Ramos","CataR212"
"Tue Jun 11 00:47:19 +0000 2013","False",,"es","http://twitter.com/FranciscoUdeCh/status/344254484739940352","web","El Movimiento Estudiantil NO tiene candidatos !! #YoMarchoEl13","18 años, seguidor del Romántico Viajero !! San Miguel, región chilena. De todo un poco","Santiago ; Chile ","Wed Jun 09 04:42:18 +0000 2010","181","Francisco G.","FranciscoUdeCh","Buenos Aires"
"Tue Jun 11 01:00:49 +0000 2013","False",,"es","http://twitter.com/SenioritaPili/status/344257879026585600","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Lo mejor de ser joven #YoMarchoel13 #NosVemosEl13 http://t.co/81bybS2dyQ","Nunca hubiera podido pagarte esto que hiciste por mi. Iluminaste el lado oscuro de mi corazón ¿Por qué decidiste permanecer pobre dejándome a mi tan rico?","México/Chile","Wed Aug 25 22:40:30 +0000 2010","314","P,","SenioritaPili","Central Time (US & Canada)"
"Tue Jun 11 04:43:57 +0000 2013","False","gabrielboric","es","http://twitter.com/vasquez_rodrigo/status/344314032888619008","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@gabrielboric por eso #YoMarchoel13! Si queremos hacer cambios de verdad #Nosvemosel13!!!","16 años, estudiante del Barros Borgoño, Hincha de la UC♡, futuro Abogado, pensamiento socialista pero con autocrítica. #EducaciónDeCalidad!","Barrio Republica, Santiago","Thu Jul 28 22:23:51 +0000 2011","196","rodrigo vasquez","vasquez_rodrigo"
"Tue Jun 11 05:08:58 +0000 2013","False",,"es","http://twitter.com/gabrielboric/status/344320328694108160","web","RT @vasquez_rodrigo: @gabrielboric por eso #YoMarchoel13! Si queremos hacer cambios de verdad #Nosvemosel13!!!","Autonomista (miltante de @Izqautonoma) y director de Nodo XXI (http://www.nodoxxi.cl/). Egresado de Derecho UChile sin corbata. Magallánico.","Punta Arenas","Sun Sep 13 21:38:43 +0000 2009","78728","Gabriel Boric","gabrielboric"
"Tue Jun 11 05:15:02 +0000 2013","False","gabrielboric","es","http://twitter.com/ranceblackmetal/status/344321857287241729","<a href=""http://www.hootsuite.com"" rel=""nofollow"">HootSuite</a>","RT @gabrielboric: @gabrielboric por eso #YoMarchoel13! Si queremos hacer cambios de verdad #Nosvemosel13!!!",,"","Wed Sep 01 21:40:16 +0000 2010","15","vicente ","ranceblackmetal","Santiago"
"Tue Jun 11 05:31:52 +0000 2013","False",,"es","http://twitter.com/StgDespierta/status/344326094926798848","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","En la calle sin permiso #YoMarchoEl13","Movimiento ciudadano de oposición al gobierno de sebastian Piraña, #EliminemosElBinominal !!! Voceros del movimiento @camilajorquerae","","Sat Feb 05 06:46:19 +0000 2011","3875","Santiago Despierta","StgDespierta","Santiago"
"Tue Jun 11 05:32:04 +0000 2013","False",,"es","http://twitter.com/kenaes/status/344326144511844353","web","RT @StgDespierta: En la calle sin permiso #YoMarchoEl13","interesada en opinar,frontal,amante polit artes y LIBERTAD","chile","Sun Sep 26 21:26:28 +0000 2010","723","Eujenia Espinoza","kenaes","Atlantic Time (Canada)"
"Tue Jun 11 05:50:16 +0000 2013","False",,"es","http://twitter.com/Manuel_Terraza/status/344330724809248769","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","#ExigimosDebateConPropuestasRegionalistas #AsambleaConstituyente #YoMarchoel13 #BecasNoEsGratuidad","Provengo orgullosamente de una tierra mágica llamada Chiloé.  - Zurdo, Scout, comprometido y Católico.","Santiago de Chile","Wed Mar 03 15:01:54 +0000 2010","171","Manuel Terraza","Manuel_Terraza","Lima"
"Tue Jun 11 05:59:17 +0000 2013","False",,"es","http://twitter.com/Cristian_Leon_/status/344332992480673794","web","RT @StgDespierta: En la calle sin permiso #YoMarchoEl13","Escritor, académico, librepensador.","En el culo del mundo","Wed Jun 29 20:39:33 +0000 2011","1121","Cristian León","Cristian_Leon_"
"Tue Jun 11 06:02:07 +0000 2013","False",,"es","http://twitter.com/LuzPatriciaLeal/status/344333703700414465","web","RT @vasquez_rodrigo: @gabrielboric por eso #YoMarchoel13! Si queremos hacer cambios de verdad #Nosvemosel13!!!",,"","Wed Aug 24 06:21:19 +0000 2011","482","Luz Patricia Leal","LuzPatriciaLeal"
"Tue Jun 11 06:17:02 +0000 2013","False",,"es","http://twitter.com/DaleFranja/status/344337459011780608","web","RT @Manuel_Terraza: #ExigimosDebateConPropuestasRegionalistas #AsambleaConstituyente #YoMarchoel13 #BecasNoEsGratuidad",,"","Mon Mar 04 02:52:56 +0000 2013","82","asdf","DaleFranja"
"Tue Jun 11 13:24:20 +0000 2013","False",,"es","http://twitter.com/cdbarrie/status/344444993555030016","web","Ya van más de 60.000 reproducciones. ¿Qué es lo mejor de ser joven? A 2 días de #YoMarchoEl13 @Confech https://t.co/al1W2eN5sf","Puertomontino (casi Chilote). Cristiano, Futbolero. Constructor Civil en vías de titulación.","Transeunte","Thu Nov 05 01:52:43 +0000 2009","544","César Barrientos","cdbarrie","Santiago"
"Tue Jun 11 13:25:02 +0000 2013","False",,"es","http://twitter.com/NoamTitelman/status/344445168168083456","<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry®</a>","RT @cdbarrie: Ya van más de 60.000 reproducciones. ¿Qué es lo mejor de ser joven? A 2 días de #YoMarchoEl13 @Confech https://t.co/al1W2eN5sf","Estudiante de Letras Hispánicas e Ingeniería Comercial. Miembro de la Nueva Acción Universitaria @naupuc  expresidente de la FEUC","","Thu Oct 06 20:14:35 +0000 2011","40084","Noam Titelman","NoamTitelman"
"Tue Jun 11 13:26:37 +0000 2013","False","cdbarrie","es","http://twitter.com/marioorellanag/status/344445569613328384","<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry®</a>","@cdbarrie @Confech #YoMarchoEl13 es q salgo yo pué...jajaja!! #nosvemosel13 !!","Vecino de Renca. Autodidacta. Cristiano. Coord Comunidades d @socialab_com. Coord de Redes Ciudadanas y Frentes @RDemocratica. ExCandidato a Concejal.","","Wed Oct 13 03:53:11 +0000 2010","1527","Mario Orellana Gomez","marioorellanag","Santiago"
"Tue Jun 11 13:29:19 +0000 2013","False",,"es","http://twitter.com/diavendano/status/344446248008425472","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @cdbarrie: Ya van más de 60.000 reproducciones. ¿Qué es lo mejor de ser joven? A 2 días de #YoMarchoEl13 @Confech https://t.co/al1W2eN5sf","20 años, marista curicano, estudiante de DerechoUC, hincha de CDP Curicó Unido, miembro del @naupuc, no hago #FollowBack con todo el mundo.","Curicó, Chile","Sun Jul 26 04:39:18 +0000 2009","388","Diego Avendaño Lorca","diavendano","Santiago"
"Tue Jun 11 13:40:28 +0000 2013","False",,"es","http://twitter.com/janog97700747/status/344449050969509888","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @cdbarrie: Ya van más de 60.000 reproducciones. ¿Qué es lo mejor de ser joven? A 2 días de #YoMarchoEl13 @Confech https://t.co/al1W2eN5sf","Ser amante de la U amar a mi hija y mirandino de Corazon Gracias Totales //","RANCAGUA - CHILE","Wed May 29 01:01:56 +0000 2013","242","Jano Payaso","janog97700747"
"Tue Jun 11 18:30:15 +0000 2013","False",,"es","http://twitter.com/U_Informado/status/344521981170962432","<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","#yomarchoel13 También en regiones! comparte info sobre las manifestaciones que se esperan a lo largo de todo Chile","Noticias, opinión y difusión sobre el Movimiento Estudiantil en Chile y otros temas","La Serena, Chile","Fri Jun 03 00:55:48 +0000 2011","15368","U. Informado","U_Informado","Santiago"
"Tue Jun 11 18:40:34 +0000 2013","False",,"es","http://twitter.com/Tatan4Circo/status/344524577797459968","<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","Recorrido Marcha 13 de Junio #YoMarchoel13  Intendencia autoriza marcha Confech para el jueves 13 de junio desde... http://t.co/oTRo7lUfM2","Pasen y vean señores, adelante y bienvenidos a un mundo de fábula, sueños y diversiones, bienvenidos al CIRCO de Tatán.   Sitio no apto para Piñeristas.-","CHILE, el circo de Piñera","Thu Oct 20 13:55:46 +0000 2011","4731","Tatán 4 Años Circo","Tatan4Circo","Atlantic Time (Canada)"
