created_at,favorited,in_reply_to_screen_name,lang,permanent link,source,text,user profile description,user profile location,user_created_at,user_followers_count,user_name,user_screen_name,user_time_zone
"Wed Aug 22 05:21:55 +0000 2012","False",,,"http://twitter.com/Mosquera_MD/status/238143945178234881","<a href=""http://www.tweetdeck.com"" rel=""nofollow"">TweetDeck</a>","RT @Juansepadillasu: #YoMarchoEl5 Para exigirle al gobierno que no le haga conejo a la educación y al país. @manecolombia http://t.co/op ...","Vocero nacional: @manecolombia, Presidente: @CEFASUIS, Activista: @FCMNACIONAL, Miembro: Brigada Estudiantil de Salud y Emergencia @BESEColombia ","Bucaramanga - Colombia","Tue Jun 21 00:43:42 +0000 2011","2096","Jhon Mosquera","Mosquera_MD","Central Time (US & Canada)"
"Wed Aug 22 05:21:55 +0000 2012","False",,,"http://twitter.com/manecolombia/status/238143945207586817","<a href=""http://www.tweetdeck.com"" rel=""nofollow"">TweetDeck</a>","RT @Juansepadillasu: #YoMarchoEl5 Para exigirle al gobierno que no le haga conejo a la educación y al país. @manecolombia http://t.co/op ...","La Mesa Amplia Nacional Estudiantil es el espacio en donde se encuentra el estudiantado colombiano y sus expresiones organizadas. comunicacionesmane@gmail.com","Colombia","Sun Oct 02 13:08:24 +0000 2011","23033","Mesa Amplia Nacional","manecolombia","Bogota"
"Wed Aug 22 05:25:05 +0000 2012","False",,,"http://twitter.com/acev1miguel1/status/238144742129561603","web","RT @Juansepadillasu: #YoMarchoEl5 Para exigirle al gobierno que no le haga conejo a la educación y al país. @manecolombia http://t.co/op ...","","","Thu May 24 20:44:48 +0000 2012","31","miguel acevedo","acev1miguel1"
"Wed Aug 22 05:52:44 +0000 2012","False",,,"http://twitter.com/MBabiloniab/status/238151699963969536","<a href=""http://mobile.twitter.com"" rel=""nofollow"">Mobile Web</a>","#YoMarchoEl5 por qué me emputa que Santos le haga conejo a la educación d los Colombianos. Marcho por el futuro d mi Hijo. #TodxsaLasCalles","https://twitter.com/#!/MBabiloniab","Bogotà/Colombia","Tue Jun 21 16:23:16 +0000 2011","52","Mauricio Babilonia","MBabiloniab","Central Time (US & Canada)"
"Wed Aug 22 10:56:22 +0000 2012","False","manecolombia",,"http://twitter.com/machitorojo/status/238228112524066817","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@manecolombia fanta fanticos fanta fueve fus forefitas fome farafachitas fanticos mio fanticos mio #yomarchoel5","","Colombia","Wed Sep 29 15:39:50 +0000 2010","42","El Peli","machitorojo","Central Time (US & Canada)"
"Wed Aug 22 21:25:09 +0000 2012","False",,,"http://twitter.com/Juansepadillasu/status/238386345905627136","web","El que no marcha, la vende. #YoMarchoEl5 por una educación para un país con soberanía, paz y democracia. @manecolombia http://t.co/CG2X4Jz2","Estudiante de Economia en la Universidad del Quindio ... Miembro activo de la @OCEcolombia  http://www.ocecolombia.com/ ","Armenia","Sun Aug 07 16:27:53 +0000 2011","158","sebastian padilla","Juansepadillasu","Eastern Time (US & Canada)"
"Wed Aug 22 21:29:52 +0000 2012","False",,,"http://twitter.com/Juansepadillasu/status/238387535217307649","web","RT @Aphididae: El que no marcha, la vende. #YoMarchoEl5 por una educación para un país con soberanía, paz y democracia. @manecolombia ht ...","Estudiante de Economia en la Universidad del Quindio ... Miembro activo de la @OCEcolombia  http://www.ocecolombia.com/ ","Armenia","Sun Aug 07 16:27:53 +0000 2011","158","sebastian padilla","Juansepadillasu","Eastern Time (US & Canada)"
"Tue Aug 28 05:54:15 +0000 2012","False",,,"http://twitter.com/Cindy8902/status/240326409057337344","<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry®</a>","RT @Aphididae: El que no marcha, la vende. #YoMarchoEl5 por una educación para un país con soberanía, paz y democracia. @manecolombia ht ...","miembro de la Organización Colombiana de Estudiantes -OCE- @ocecolombia y militante  del Polo Democratico Alternativo","Colombia","Sat Sep 12 15:44:51 +0000 2009","119","Cindy Borrero","Cindy8902","Buenos Aires"
"Tue Aug 28 05:55:30 +0000 2012","False",,,"http://twitter.com/Cindy8902/status/240326721688195072","<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry®</a>","#YoMarchoel5 porque creo en una transformación social y política para un país con soberanía, democracia y paz!!","miembro de la Organización Colombiana de Estudiantes -OCE- @ocecolombia y militante  del Polo Democratico Alternativo","Colombia","Sat Sep 12 15:44:51 +0000 2009","119","Cindy Borrero","Cindy8902","Buenos Aires"
"Tue Aug 28 21:19:31 +0000 2012","False",,,"http://twitter.com/Mosquera_MD/status/240559259547475969","<a href=""http://www.tweetdeck.com"" rel=""nofollow"">TweetDeck</a>","RT @CarlosALievano: ""@Cindy8902: #YoMarchoel5 porque creo en una transformación social y política para un país con soberanía, democracia ...","Vocero nacional: @manecolombia, Presidente: @CEFASUIS, Activista: @FCMNACIONAL, Miembro: Brigada Estudiantil de Salud y Emergencia @BESEColombia ","Bucaramanga - Colombia","Tue Jun 21 00:43:42 +0000 2011","2245","Jhon Mosquera","Mosquera_MD","Central Time (US & Canada)"
"Tue Aug 28 21:19:31 +0000 2012","False",,,"http://twitter.com/manecolombia/status/240559259627167744","<a href=""http://www.tweetdeck.com"" rel=""nofollow"">TweetDeck</a>","RT @CarlosALievano: ""@Cindy8902: #YoMarchoel5 porque creo en una transformación social y política para un país con soberanía, democracia ...","La Mesa Amplia Nacional Estudiantil es el espacio en donde se encuentra el estudiantado colombiano y sus expresiones organizadas. comunicacionesmane@gmail.com","Colombia","Sun Oct 02 13:08:24 +0000 2011","23270","Mesa Amplia Nacional","manecolombia","Bogota"
"Mon Dec 03 15:53:14 +0000 2012","False",,,"http://twitter.com/JusTributaria/status/275628769656582144","web","[video] Voto a Pupitrazo de la #ReformatRIBUTARIA @JusTributaria #YoMarchoEl5 #NoReformaTributaria  http://t.co/4bs7slSW","Red que busca denunciar quienes no pagan impuestos en #Colombia / decimos No #ReformaTributaria","Bogotá, Colombia","Tue Jul 03 19:01:11 +0000 2012","828","Justicia Tributaria","JusTributaria","Eastern Time (US & Canada)"
"Mon Dec 03 15:55:35 +0000 2012","False",,,"http://twitter.com/miguelcruzreyes/status/275629360155860993","<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry®</a>","RT @JusTributaria: [video] Voto a Pupitrazo de la #ReformatRIBUTARIA @JusTributaria #YoMarchoEl5 #NoReformaTributaria  http://t.co/4bs7slSW","Contador Publico de la Unimeta. Auxiliar Contable en Corpometa. Diplomado en Gestion Tributaria, Diplomado en Gerencia Tributaria","Villavicencio","Sun Mar 27 00:21:21 +0000 2011","78","Miguel Angel Cruz","miguelcruzreyes"
"Mon Dec 03 15:57:17 +0000 2012","False",,,"http://twitter.com/MisssLovett/status/275629788834697217","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @JusTributaria: [video] Voto a Pupitrazo de la #ReformatRIBUTARIA @JusTributaria #YoMarchoEl5 #NoReformaTributaria  http://t.co/4bs7slSW","Uribista! Consultor en asuntos publicos de profesion y mujer libre por convicción, si algo no le gusta el uf es gratis!","Colombia","Sun Nov 15 00:30:52 +0000 2009","1373"," iNgrid ","MisssLovett","Bogota"
"Mon Dec 03 16:03:15 +0000 2012","False",,,"http://twitter.com/PaolaHolguin/status/275631291372826626","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @JusTributaria: [video] Voto a Pupitrazo de la #ReformatRIBUTARIA @JusTributaria #YoMarchoEl5 #NoReformaTributaria  http://t.co/4bs7slSW","Comunicadora Social- Periodista (UPB), egresada de Maestrías en Estudios Políticos (UPB) y en Seguridad y Defensa Nacional (ESDEGUE)","Colombia México","Wed Sep 01 19:49:14 +0000 2010","4018","Paola Andrea Holguín","PaolaHolguin","Bogota"
"Mon Dec 03 16:24:15 +0000 2012","False",,,"http://twitter.com/glopanao/status/275636574736248832","web","RT @JusTributaria: [video] Voto a Pupitrazo de la #ReformatRIBUTARIA @JusTributaria #YoMarchoEl5 #NoReformaTributaria  http://t.co/4bs7slSW","Abogada Litigante, SOMOS POLO DEMOCRÁTICO ALTERNATIVO. ROBLEDISTA-AURELISTA ","Bogotá, D.C.","Tue Jul 12 14:33:43 +0000 2011","163","GLORIA NAVARRO","glopanao","Central Time (US & Canada)"
"Mon Dec 03 18:02:00 +0000 2012","False",,,"http://twitter.com/anacpetro/status/275661176485056512","web","RT @JusTributaria: [video] Voto a Pupitrazo de la #ReformatRIBUTARIA @JusTributaria #YoMarchoEl5 #NoReformaTributaria  http://t.co/4bs7slSW","","Bogotá, Colombia","Fri Oct 21 00:13:26 +0000 2011","65","Ana Petro","anacpetro","Central Time (US & Canada)"
"Wed Dec 05 00:51:05 +0000 2012","False",,,"http://twitter.com/aristocratas200/status/276126513391345664","<a href=""http://mobile.twitter.com"" rel=""nofollow"">Mobile Web</a>","RT @AndresVMR: En Ibagué #YoMarchoEl5 Pr la defensa del SENA y el ICBF #NoReformaTributaria Mañana desde las 9am en Parque Ducuara #UniT ...","estudiante de derecho de la universidad cooperativa ibague","IBAGUE TOLIMA","Fri May 07 19:27:16 +0000 2010","78","ivan Fdo Montoya","aristocratas200","Hawaii"
"Wed Dec 05 00:53:47 +0000 2012","False",,,"http://twitter.com/aristocratas200/status/276127191111196672","<a href=""http://mobile.twitter.com"" rel=""nofollow"">Mobile Web</a>","RT @JusTributaria: [video] Voto a Pupitrazo de la #ReformatRIBUTARIA @JusTributaria #YoMarchoEl5 #NoReformaTributaria  http://t.co/4bs7slSW","estudiante de derecho de la universidad cooperativa ibague","IBAGUE TOLIMA","Fri May 07 19:27:16 +0000 2010","78","ivan Fdo Montoya","aristocratas200","Hawaii"
"Wed Dec 05 00:57:37 +0000 2012","False","AndresVMR",,"http://twitter.com/aristocratas200/status/276128155926949888","<a href=""http://mobile.twitter.com"" rel=""nofollow"">Mobile Web</a>","@AndresVMR @PoloJoven y @PoloDemocratico como siempre #yomarchoel5 desde la #Utolima para decir #noalareformatribuaria.","estudiante de derecho de la universidad cooperativa ibague","IBAGUE TOLIMA","Fri May 07 19:27:16 +0000 2010","78","ivan Fdo Montoya","aristocratas200","Hawaii"
"Wed Dec 05 01:03:57 +0000 2012","False",,,"http://twitter.com/PoloJoven/status/276129752073527296","<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry®</a>","RT @aristocratas200: @AndresVMR @PoloJoven y @PoloDemocratico como siempre #yomarchoel5 desde la #Utolima para decir #noalareformatribuaria.","Organización juvenil del Polo Democrático Alternativo, único partido de oposición al gobierno de Santos!!!","Colombia","Mon Jul 25 16:06:14 +0000 2011","2256","Polo Joven","PoloJoven","Bogota"
"Wed Dec 05 02:58:49 +0000 2012","False",,,"http://twitter.com/OCEtolima/status/276158656196788225","<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry®</a>","""@AndresVMR: En Ibagué #YoMarchoEl5 Pr la defensa del SENA y el ICBF #NoReformaTributaria Mañana desde las 9am en Parque Ducuara #UniTolima""","Perfil oficial de la Organización Colombiana de Estudiantes regional Tolima,corriente estudiantil que hace parte de la @manecolombia",,"Mon Mar 14 15:04:11 +0000 2011","657","OCE-Tolima","OCEtolima","Bogota"
"Wed Dec 05 02:59:32 +0000 2012","False",,,"http://twitter.com/PaiitoRobayo/status/276158838493806592","<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry®</a>","""@AndresVMR: En Ibagué #YoMarchoEl5 Pr la defensa del SENA y el ICBF #NoReformaTributaria Mañana desde las 9am en Parque Ducuara #UniTolima""","Orgullosamente de Izquierda Democrática, Orgullosamente del #PDA. Por Agua, Vida y Soberanía, No a la Gran Minería!!  http://ocetolima.blogspot.com",,"Sun Oct 10 17:28:23 +0000 2010","342","Paola","PaiitoRobayo","Bogota"
"Sun Aug 25 15:12:18 +0000 2013","False",,"es","http://twitter.com/kunamaskta/status/371651255573020673","<a href=""http://twitter.com/tweetbutton"" rel=""nofollow"">Tweet Button</a>","Estudiantes convocan a marchar para el próximo 5 de septiembre http://t.co/K4Cy4lO4hQ vía @el_ciudadano #YoMarchoel5","indígena inútil-subversiva. Por Asamblea Constituyente, No al Binominal No Transgénicos, Sí Educación Digna, Gratuita y de Calidad Kunamaskta = como estás","Chile  Arica Iquique","Thu Jul 01 13:38:17 +0000 2010","1885","Kunamaskta","kunamaskta","Pacific Time (US & Canada)"
"Thu Aug 29 16:12:00 +0000 2013","False",,"es","http://twitter.com/velagrau/status/373115827769597953","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Autorizada marcha para este 5! Nos reunimos a las 11 en plaza Italia, después Alameda, Mac-iver hasta Estación Mapocho! #YoMarchoEl5","Militante de la Nueva Accion Universitaria, más conocido como @naupuc // Presidente FEUC // terminando master en Economía","","Sat Feb 27 18:58:22 +0000 2010","11098","Diego Vela Grau","velagrau","Quito"
"Thu Aug 29 16:12:18 +0000 2013","False",,"es","http://twitter.com/rcamposrojas/status/373115906324307968","web","RT @velagrau: Autorizada marcha para este 5! Nos reunimos a las 11 en plaza Italia, después Alameda, Mac-iver hasta Estación Mapocho! #YoMa…","Hijo de Luis y Maria, Papa d Renata y Rafael, Esposo d Patricia, Hermano d Baldovino, Mónica, Segundo, Angélica, Aurelio,  Marta, Gloria, Lucia, Eduardo y Nena.","","Sun May 23 17:21:17 +0000 2010","152","Roberto Campos ","rcamposrojas","Santiago"
"Thu Aug 29 16:12:25 +0000 2013","False",,"es","http://twitter.com/gdonoso/status/373115933394759680","<a href=""http://janetter.net/"" rel=""nofollow"">Janetter</a>","RT @velagrau: Autorizada marcha para este 5! Nos reunimos a las 11 en plaza Italia, después Alameda, Mac-iver hasta Estación Mapocho! #YoMa…","Prófugo de la muerte, bohemio jubilado, burgués endeudado y cazador de dinosaurios","Chile S.A.","Thu Aug 27 00:01:03 +0000 2009","870","Ger Ardo","gdonoso","Santiago"
"Thu Aug 29 16:12:29 +0000 2013","False",,"es","http://twitter.com/palojarareisz/status/373115949404004352","web","RT @velagrau: Autorizada marcha para este 5! Nos reunimos a las 11 en plaza Italia, después Alameda, Mac-iver hasta Estación Mapocho! #YoMa…","Estudiante último año de periodismo UDP-Licenciada en comunic. social- 23 primaveras- Zurda-Amante de la política - Sangre azUl-Le enseño periodismo a pequeños.","chile","Thu Jun 11 00:10:01 +0000 2009","333","Paloma Jara Reisz","palojarareisz","Santiago"
"Thu Aug 29 16:12:36 +0000 2013","False",,"es","http://twitter.com/MarcelaCovacich/status/373115978210476033","web","RT @velagrau: Autorizada marcha para este 5! Nos reunimos a las 11 en plaza Italia, después Alameda, Mac-iver hasta Estación Mapocho! #YoMa…","Por devolverle el alma a Chile y la dignidad a las personas.Progresista hasta los huesos.","","Tue Jun 21 18:54:06 +0000 2011","123","Marcela Covacich","MarcelaCovacich"
"Thu Aug 29 16:12:42 +0000 2013","False",,"es","http://twitter.com/ElaSalinas/status/373116006618525696","<a href=""http://www.tweetdeck.com"" rel=""nofollow"">TweetDeck</a>","RT @velagrau: Autorizada marcha para este 5! Nos reunimos a las 11 en plaza Italia, después Alameda, Mac-iver hasta Estación Mapocho! #YoMa…","Pedaleo Luego Existo. Comunicaciones @FEUSAM. Viuda de @radiohorizonte","Santiago","Sun Aug 30 07:36:56 +0000 2009","351","Ela ","ElaSalinas","Santiago"
"Thu Aug 29 16:12:43 +0000 2013","False",,"es","http://twitter.com/maacaahumada/status/373116010871549952","web","RT @velagrau: Autorizada marcha para este 5! Nos reunimos a las 11 en plaza Italia, después Alameda, Mac-iver hasta Estación Mapocho! #YoMa…","estudiante de ciencia política en la UC, NAU, hija única. eso explica muchas cosas.","Chile","Sat Aug 28 19:34:52 +0000 2010","428","maca ahumada","maacaahumada","Santiago"
"Thu Aug 29 16:12:52 +0000 2013","False",,"es","http://twitter.com/tomasdodds/status/373116045982044160","web","RT @velagrau: Autorizada marcha para este 5! Nos reunimos a las 11 en plaza Italia, después Alameda, Mac-iver hasta Estación Mapocho! #YoMa…","Corresponsal de la Agencia EFE en Santiago.","Santiago de Chile","Thu Nov 24 01:43:59 +0000 2011","303","Tomás Dodds","tomasdodds","Santiago"
"Thu Aug 29 16:13:01 +0000 2013","False",,"es","http://twitter.com/acugalde/status/373116086641627136","web","RT @velagrau: Autorizada marcha para este 5! Nos reunimos a las 11 en plaza Italia, después Alameda, Mac-iver hasta Estación Mapocho! #YoMa…","Diseñador Insutrial Co-Fundador Spill - Agencia de Diseño","","Fri Jun 26 13:38:17 +0000 2009","138","Andres Castillo","acugalde","Lima"
"Thu Aug 29 16:13:10 +0000 2013","False",,"es","http://twitter.com/GloCalcumil/status/373116122918162433","web","RT @velagrau: Autorizada marcha para este 5! Nos reunimos a las 11 en plaza Italia, después Alameda, Mac-iver hasta Estación Mapocho! #YoMa…","Apasionada por hacer de la vida algo más emocionante. Mapuche. Estudiante en @uchile. Trabajadora en @cefech y @reftributaria","Santiago, Chile","Thu Nov 19 12:17:30 +0000 2009","551","Glo Calcumil","GloCalcumil","Santiago"
"Thu Aug 29 16:13:25 +0000 2013","False",,"es","http://twitter.com/VicenteValenz/status/373116184918761472","<a href=""http://twicca.r246.jp/"" rel=""nofollow"">twicca</a>","RT @velagrau: Autorizada marcha para este 5! Nos reunimos a las 11 en plaza Italia, después Alameda, Mac-iver hasta Estación Mapocho! #YoMa…","Presidente del Centro de Estudiantes de la Facultad de Física UC @ceffuc. Estudiante de Astronomía. Ni astronauta ni horoscopólogo. Tutor de BBU.","","Tue Aug 02 20:12:27 +0000 2011","175","Vicente Valenzuela","VicenteValenz","Caracas"
"Thu Aug 29 16:13:42 +0000 2013","False",,"es","http://twitter.com/juliolemus/status/373116255827673088","<a href=""http://www.hootsuite.com"" rel=""nofollow"">HootSuite</a>","RT @velagrau: Autorizada marcha para este 5! Nos reunimos a las 11 en plaza Italia, después Alameda, Mac-iver hasta Estación Mapocho! #YoMa…","GUATÓN, PELAO Y FLAITE...","Chile","Thu Jul 23 19:24:43 +0000 2009","212","Julio Lemus Román","juliolemus","Santiago"
"Thu Aug 29 16:14:33 +0000 2013","False",,"es","http://twitter.com/fraanrquintana/status/373116470727032832","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @velagrau: Autorizada marcha para este 5! Nos reunimos a las 11 en plaza Italia, después Alameda, Mac-iver hasta Estación Mapocho! #YoMa…","No sé correr, vivo a destiempo, no me gusta la palta y es biologicamente imposible que salga bien en las fotos. Me comí todos los postres :)","","Fri Aug 05 00:50:29 +0000 2011","192","Francisca :) ","fraanrquintana","Santiago"
"Thu Aug 29 16:14:47 +0000 2013","False",,"es","http://twitter.com/WillyGaray/status/373116528893239296","web","RT @velagrau: Autorizada marcha para este 5! Nos reunimos a las 11 en plaza Italia, después Alameda, Mac-iver hasta Estación Mapocho! #YoMa…","Las mejores soluciones surgen de la suma de objeciones discrepantes”","","Thu Sep 03 22:55:57 +0000 2009","33","Guillermo Garay","WillyGaray","Quito"
"Thu Aug 29 16:15:42 +0000 2013","False",,"es","http://twitter.com/ac_zablach/status/373116758246178816","web","RT @velagrau: Autorizada marcha para este 5! Nos reunimos a las 11 en plaza Italia, después Alameda, Mac-iver hasta Estación Mapocho! #YoMa…","Mamá de @PavezRosario y Jorge. Pasé los 40 así q' hago y digo lo q' quiero. Defensora de los derechos de todos. #YoSoyNuevaMayoría","Santiago, Chile.","Sun Nov 07 13:42:53 +0000 2010","431","Angélica ","ac_zablach","Santiago"
"Thu Aug 29 16:15:49 +0000 2013","False",,"es","http://twitter.com/alefdezf/status/373116788021542912","web","RT @velagrau: Autorizada marcha para este 5! Nos reunimos a las 11 en plaza Italia, después Alameda, Mac-iver hasta Estación Mapocho! #YoMa…","Magallánica. Estudiante Periodismo UC. Ayudante y Consejera territorial @fcomuc  por el  @naupuc","","Thu Apr 22 21:35:51 +0000 2010","630","ale fernandez","alefdezf","Santiago"
"Thu Aug 29 16:16:06 +0000 2013","False",,"es","http://twitter.com/Axel_Troncoso/status/373116859492872193","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @velagrau: Autorizada marcha para este 5! Nos reunimos a las 11 en plaza Italia, después Alameda, Mac-iver hasta Estación Mapocho! #YoMa…","Juego a ser periodista. Estudio en la @ucatolica. Aperro por la #OP #soydominico. Soy parte del equipo de Dirección Web #UC. #APC es la cumbia este semestre.","Santiago de Chile- Las Condes","Thu Dec 24 19:56:44 +0000 2009","802","Axel Troncoso Leiva","Axel_Troncoso","Santiago"
"Thu Aug 29 16:16:47 +0000 2013","False",,"es","http://twitter.com/joaquinmayorga/status/373117032150990848","web","RT @velagrau: Autorizada marcha para este 5! Nos reunimos a las 11 en plaza Italia, después Alameda, Mac-iver hasta Estación Mapocho! #YoMa…","Estudiante Ingeniería Comercial Universidad de Chile","","Thu Aug 18 23:53:26 +0000 2011","144","Joaquín Mayorga","joaquinmayorga","Buenos Aires"
"Thu Aug 29 16:17:17 +0000 2013","False",,"es","http://twitter.com/juanseapi/status/373117157913403392","<a href=""http://www.hootsuite.com"" rel=""nofollow"">HootSuite</a>","RT @velagrau: Autorizada marcha para este 5! Nos reunimos a las 11 en plaza Italia, después Alameda, Mac-iver hasta Estación Mapocho! #YoMa…","Sanjuanino, Scout, Skater, Geógrafo, Camanchaquero, MSc Energy&Environment, Apicultor, Empresario, Cazador de Anomalías, Aséptico.","Chivilcan-Temuko-Chile","Sun Mar 07 18:34:03 +0000 2010","596","JuanseBee WerkenApi ","juanseapi"
"Thu Aug 29 16:18:31 +0000 2013","False",,"es","http://twitter.com/F_Manquez/status/373117468447092736","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @velagrau: Autorizada marcha para este 5! Nos reunimos a las 11 en plaza Italia, después Alameda, Mac-iver hasta Estación Mapocho! #YoMa…","Me complica esto. Honestamente ni yo sé muy bien quien soy, pero estamos trabajando en eso, no se preocupe.","","Sun May 19 03:23:41 +0000 2013","60","Felipe Mánquez","F_Manquez","Atlantic Time (Canada)"
"Thu Aug 29 16:21:08 +0000 2013","False",,"es","http://twitter.com/AFielbaum/status/373118129083547649","<a href=""http://seesmic.com/"" rel=""nofollow"">Seesmic</a>","Recorrido proximo jueves: Pza Italia, Alameda, Mc Iver, Mapocho. 11 am. Por Educacion Publica, Gratuita y de Calidad, #YoMarchoEl5!!!","Estudiante de Ingeniería Matemática en UChile,Magíster Transporte, Presidente FECh 2013, militante de @izqautonoma, Cruzado!","Santiago, Chile","Fri Aug 26 01:53:46 +0000 2011","9834","Andrés Fielbaum","AFielbaum","Atlantic Time (Canada)"
